result_id,evidence_layer,protocol,execution_environment,job_id,experiment_code,experiment_name,split,split_sha256,development_status,encoder,connector,seed,epoch,checkpoint,checkpoint_sha256,augmentation,original_run_name,input_mode,reason_mode,graph_source,oracle,model_arm,comparator_arm,n_questions,n_images,metric,model_score,comparator_score,effect,ci_lower,ci_upper,ci_level,bootstrap_unit,bootstrap_resamples,effect_excludes_zero,eos_rate,cap_rate,mean_generated_tokens,source_artifact,source_artifact_sha256,source_commit,notes
corrected_confirm3000:bridge_clip_w1_bf16_v1_ep5::bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_confirm3000:bridge_clip_w1_bf16_v1_ep5,bridge_clip_w1_bf16_v1_ep5,confirm_3000_qids,,confirmatory_result,clip,mlp256,42,5,bridge_clip_w1_bf16_v1_ep5,,none,bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,3000,3000,exact,51.333333,28.7,22.633333,,,,,,,100,0,2.245333,outputs/eval/confirm/bridge_clip_w1_bf16_v1_ep5__corrected_chatml_v1_eos__confirm_3000_qids__image_only__direct_records.json,96c14e93857e9e6072d4444baefd72141836ba3467d64c9909c06f3aa2eb088c,,corrected ChatML + supervised EOS; primary metric exact_full
corrected_tune500:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_clip_w1qf_bf16_v1_ep5,bridge_clip_w1qf_bf16_v1_ep5,tune_500_qids,,development_result,clip,qformer32,42,5,bridge_clip_w1qf_bf16_v1_ep5,,none,bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact,42.8,30.6,12.2,,,,,,,100,0,2.238,outputs/eval/tuning/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,0cde03fbe7520bd6c2bd97904c23794732007ffda6b7c122328007617a897c2c,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_clip_w1qf_bf16_v1_ep5,bridge_clip_w1qf_bf16_v1_ep5,tune_500_qids,,development_result,clip,qformer32,42,5,bridge_clip_w1qf_bf16_v1_ep5,,none,bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact_full,42.8,30.6,12.2,,,,,,,100,0,2.238,outputs/eval/tuning/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,0cde03fbe7520bd6c2bd97904c23794732007ffda6b7c122328007617a897c2c,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_clip_w1qf_bf16_v1_ep5,bridge_clip_w1qf_bf16_v1_ep5,tune_500_qids,,development_result,clip,qformer32,42,5,bridge_clip_w1qf_bf16_v1_ep5,,none,bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,vqa_soft,43,33.2,9.8,,,,,,,100,0,2.238,outputs/eval/tuning/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,0cde03fbe7520bd6c2bd97904c23794732007ffda6b7c122328007617a897c2c,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct__blackwell::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_clip_w1qf_bf16_v1_ep5,bridge_clip_w1qf_bf16_v1_ep5,tune_500_qids,,development_result,clip,qformer32,42,5,bridge_clip_w1qf_bf16_v1_ep5,,none,bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct__blackwell,image_only,direct,,,bridge (vision),text-only floor,500,481,exact,42.2,31,11.2,,,,,,,100,0,2.244,outputs/eval/tuning/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct__blackwell_records.json,2ce2946079ee78185229da7a28671b6ac6650d3d6941cc3d0144b40fb1c445f4,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct__blackwell::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_clip_w1qf_bf16_v1_ep5,bridge_clip_w1qf_bf16_v1_ep5,tune_500_qids,,development_result,clip,qformer32,42,5,bridge_clip_w1qf_bf16_v1_ep5,,none,bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct__blackwell,image_only,direct,,,bridge (vision),text-only floor,500,481,exact_full,42.2,31,11.2,,,,,,,100,0,2.244,outputs/eval/tuning/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct__blackwell_records.json,2ce2946079ee78185229da7a28671b6ac6650d3d6941cc3d0144b40fb1c445f4,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_clip_w1qf_bf16_v1_ep5::bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct__blackwell::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_clip_w1qf_bf16_v1_ep5,bridge_clip_w1qf_bf16_v1_ep5,tune_500_qids,,development_result,clip,qformer32,42,5,bridge_clip_w1qf_bf16_v1_ep5,,none,bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct__blackwell,image_only,direct,,,bridge (vision),text-only floor,500,481,vqa_soft,42.4,33.8,8.6,,,,,,,100,0,2.244,outputs/eval/tuning/bridge_clip_w1qf_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct__blackwell_records.json,2ce2946079ee78185229da7a28671b6ac6650d3d6941cc3d0144b40fb1c445f4,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1_bf16_v1_ep1::bridge_dinov2_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1_bf16_v1_ep1,bridge_dinov2_w1_bf16_v1_ep1,tune_500_qids,,development_result,dinov2,mlp256,42,1,bridge_dinov2_w1_bf16_v1_ep1,,none,bridge_dinov2_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact,43.4,31,12.4,,,,,,,100,0,2.248,outputs/eval/tuning/bridge_dinov2_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,4394bba611db212a5e6f2e821b040e4d882c5723309925bf662c852a48a582cb,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1_bf16_v1_ep1::bridge_dinov2_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1_bf16_v1_ep1,bridge_dinov2_w1_bf16_v1_ep1,tune_500_qids,,development_result,dinov2,mlp256,42,1,bridge_dinov2_w1_bf16_v1_ep1,,none,bridge_dinov2_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact_full,43.4,31,12.4,,,,,,,100,0,2.248,outputs/eval/tuning/bridge_dinov2_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,4394bba611db212a5e6f2e821b040e4d882c5723309925bf662c852a48a582cb,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1_bf16_v1_ep1::bridge_dinov2_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1_bf16_v1_ep1,bridge_dinov2_w1_bf16_v1_ep1,tune_500_qids,,development_result,dinov2,mlp256,42,1,bridge_dinov2_w1_bf16_v1_ep1,,none,bridge_dinov2_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,vqa_soft,43.8,33.8,10,,,,,,,100,0,2.248,outputs/eval/tuning/bridge_dinov2_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,4394bba611db212a5e6f2e821b040e4d882c5723309925bf662c852a48a582cb,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1_bf16_v1_ep2::bridge_dinov2_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1_bf16_v1_ep2,bridge_dinov2_w1_bf16_v1_ep2,tune_500_qids,,development_result,dinov2,mlp256,42,2,bridge_dinov2_w1_bf16_v1_ep2,,none,bridge_dinov2_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact,47.6,31,16.6,,,,,,,100,0,2.222,outputs/eval/tuning/bridge_dinov2_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,1ee85f2ae3059597748f239628537331665574d97a448f784be447cfb5e3306f,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1_bf16_v1_ep2::bridge_dinov2_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1_bf16_v1_ep2,bridge_dinov2_w1_bf16_v1_ep2,tune_500_qids,,development_result,dinov2,mlp256,42,2,bridge_dinov2_w1_bf16_v1_ep2,,none,bridge_dinov2_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact_full,47.6,31,16.6,,,,,,,100,0,2.222,outputs/eval/tuning/bridge_dinov2_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,1ee85f2ae3059597748f239628537331665574d97a448f784be447cfb5e3306f,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1_bf16_v1_ep2::bridge_dinov2_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1_bf16_v1_ep2,bridge_dinov2_w1_bf16_v1_ep2,tune_500_qids,,development_result,dinov2,mlp256,42,2,bridge_dinov2_w1_bf16_v1_ep2,,none,bridge_dinov2_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,vqa_soft,48,33.8,14.2,,,,,,,100,0,2.222,outputs/eval/tuning/bridge_dinov2_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,1ee85f2ae3059597748f239628537331665574d97a448f784be447cfb5e3306f,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1_bf16_v1_ep3::bridge_dinov2_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1_bf16_v1_ep3,bridge_dinov2_w1_bf16_v1_ep3,tune_500_qids,,development_result,dinov2,mlp256,42,3,bridge_dinov2_w1_bf16_v1_ep3,,none,bridge_dinov2_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact,47,31,16,,,,,,,100,0,2.24,outputs/eval/tuning/bridge_dinov2_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,50ecfaeaa76f57eedc20afe0042ec9550269773bd86c42ebc9daea48c783b599,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1_bf16_v1_ep3::bridge_dinov2_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1_bf16_v1_ep3,bridge_dinov2_w1_bf16_v1_ep3,tune_500_qids,,development_result,dinov2,mlp256,42,3,bridge_dinov2_w1_bf16_v1_ep3,,none,bridge_dinov2_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact_full,47,31,16,,,,,,,100,0,2.24,outputs/eval/tuning/bridge_dinov2_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,50ecfaeaa76f57eedc20afe0042ec9550269773bd86c42ebc9daea48c783b599,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1_bf16_v1_ep3::bridge_dinov2_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1_bf16_v1_ep3,bridge_dinov2_w1_bf16_v1_ep3,tune_500_qids,,development_result,dinov2,mlp256,42,3,bridge_dinov2_w1_bf16_v1_ep3,,none,bridge_dinov2_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,vqa_soft,47.4,33.8,13.6,,,,,,,100,0,2.24,outputs/eval/tuning/bridge_dinov2_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,50ecfaeaa76f57eedc20afe0042ec9550269773bd86c42ebc9daea48c783b599,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1_bf16_v1_ep4::bridge_dinov2_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1_bf16_v1_ep4,bridge_dinov2_w1_bf16_v1_ep4,tune_500_qids,,development_result,dinov2,mlp256,42,4,bridge_dinov2_w1_bf16_v1_ep4,,none,bridge_dinov2_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact,46.4,31,15.4,,,,,,,100,0,2.254,outputs/eval/tuning/bridge_dinov2_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,515dd0671846152be831a95dc4977bc1f4f9fd1d73dce12c533fd33a3496bf9e,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1_bf16_v1_ep4::bridge_dinov2_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1_bf16_v1_ep4,bridge_dinov2_w1_bf16_v1_ep4,tune_500_qids,,development_result,dinov2,mlp256,42,4,bridge_dinov2_w1_bf16_v1_ep4,,none,bridge_dinov2_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact_full,46.4,31,15.4,,,,,,,100,0,2.254,outputs/eval/tuning/bridge_dinov2_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,515dd0671846152be831a95dc4977bc1f4f9fd1d73dce12c533fd33a3496bf9e,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1_bf16_v1_ep4::bridge_dinov2_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1_bf16_v1_ep4,bridge_dinov2_w1_bf16_v1_ep4,tune_500_qids,,development_result,dinov2,mlp256,42,4,bridge_dinov2_w1_bf16_v1_ep4,,none,bridge_dinov2_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,vqa_soft,47,33.8,13.2,,,,,,,100,0,2.254,outputs/eval/tuning/bridge_dinov2_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,515dd0671846152be831a95dc4977bc1f4f9fd1d73dce12c533fd33a3496bf9e,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1_bf16_v1_ep5::bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1_bf16_v1_ep5,bridge_dinov2_w1_bf16_v1_ep5,tune_500_qids,,development_result,dinov2,mlp256,42,5,bridge_dinov2_w1_bf16_v1_ep5,,none,bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact,47.2,31,16.2,,,,,,,100,0,2.27,outputs/eval/tuning/bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,a8aa0ad41b36c56e6b1ae05db9b272618d2b9049b7b981d063021013e12b3fac,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1_bf16_v1_ep5::bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1_bf16_v1_ep5,bridge_dinov2_w1_bf16_v1_ep5,tune_500_qids,,development_result,dinov2,mlp256,42,5,bridge_dinov2_w1_bf16_v1_ep5,,none,bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact_full,47.2,31,16.2,,,,,,,100,0,2.27,outputs/eval/tuning/bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,a8aa0ad41b36c56e6b1ae05db9b272618d2b9049b7b981d063021013e12b3fac,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1_bf16_v1_ep5::bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1_bf16_v1_ep5,bridge_dinov2_w1_bf16_v1_ep5,tune_500_qids,,development_result,dinov2,mlp256,42,5,bridge_dinov2_w1_bf16_v1_ep5,,none,bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,vqa_soft,47.4,33.8,13.6,,,,,,,100,0,2.27,outputs/eval/tuning/bridge_dinov2_w1_bf16_v1_ep5__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,a8aa0ad41b36c56e6b1ae05db9b272618d2b9049b7b981d063021013e12b3fac,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1qf_bf16_v1_ep1::bridge_dinov2_w1qf_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1qf_bf16_v1_ep1,bridge_dinov2_w1qf_bf16_v1_ep1,tune_500_qids,,development_result,dinov2,qformer32,42,1,bridge_dinov2_w1qf_bf16_v1_ep1,,none,bridge_dinov2_w1qf_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact,40.8,31,9.8,,,,,,,100,0,2.21,outputs/eval/tuning/bridge_dinov2_w1qf_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,792390536d190b9488b37fd6c7b11b3badfb15f9b4b9bf4fb1f3921375cf8aeb,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1qf_bf16_v1_ep1::bridge_dinov2_w1qf_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1qf_bf16_v1_ep1,bridge_dinov2_w1qf_bf16_v1_ep1,tune_500_qids,,development_result,dinov2,qformer32,42,1,bridge_dinov2_w1qf_bf16_v1_ep1,,none,bridge_dinov2_w1qf_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact_full,40.8,31,9.8,,,,,,,100,0,2.21,outputs/eval/tuning/bridge_dinov2_w1qf_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,792390536d190b9488b37fd6c7b11b3badfb15f9b4b9bf4fb1f3921375cf8aeb,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1qf_bf16_v1_ep1::bridge_dinov2_w1qf_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1qf_bf16_v1_ep1,bridge_dinov2_w1qf_bf16_v1_ep1,tune_500_qids,,development_result,dinov2,qformer32,42,1,bridge_dinov2_w1qf_bf16_v1_ep1,,none,bridge_dinov2_w1qf_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,vqa_soft,41.2,33.8,7.4,,,,,,,100,0,2.21,outputs/eval/tuning/bridge_dinov2_w1qf_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,792390536d190b9488b37fd6c7b11b3badfb15f9b4b9bf4fb1f3921375cf8aeb,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1qf_bf16_v1_ep2::bridge_dinov2_w1qf_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1qf_bf16_v1_ep2,bridge_dinov2_w1qf_bf16_v1_ep2,tune_500_qids,,development_result,dinov2,qformer32,42,2,bridge_dinov2_w1qf_bf16_v1_ep2,,none,bridge_dinov2_w1qf_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact,41.2,31,10.2,,,,,,,100,0,2.218,outputs/eval/tuning/bridge_dinov2_w1qf_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,7efa3841dcb2e2e10a200840dd72af719af01b4811d26cf21be28cdd73732584,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1qf_bf16_v1_ep2::bridge_dinov2_w1qf_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1qf_bf16_v1_ep2,bridge_dinov2_w1qf_bf16_v1_ep2,tune_500_qids,,development_result,dinov2,qformer32,42,2,bridge_dinov2_w1qf_bf16_v1_ep2,,none,bridge_dinov2_w1qf_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,exact_full,41.2,31,10.2,,,,,,,100,0,2.218,outputs/eval/tuning/bridge_dinov2_w1qf_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,7efa3841dcb2e2e10a200840dd72af719af01b4811d26cf21be28cdd73732584,,corrected ChatML + supervised EOS on the development tuning slice
corrected_tune500:bridge_dinov2_w1qf_bf16_v1_ep2::bridge_dinov2_w1qf_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,chatml_v1_supervised_eos,cluster,,corrected_tune500:bridge_dinov2_w1qf_bf16_v1_ep2,bridge_dinov2_w1qf_bf16_v1_ep2,tune_500_qids,,development_result,dinov2,qformer32,42,2,bridge_dinov2_w1qf_bf16_v1_ep2,,none,bridge_dinov2_w1qf_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct,image_only,direct,,,bridge (vision),text-only floor,500,481,vqa_soft,41.8,33.8,8,,,,,,,100,0,2.218,outputs/eval/tuning/bridge_dinov2_w1qf_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json,7efa3841dcb2e2e10a200840dd72af719af01b4811d26cf21be28cdd73732584,,corrected ChatML + supervised EOS on the development tuning slice
