result_id,evidence_layer,experiment_code,split,encoder,connector,augmentation,category,n,metric,model_score,comparator_score,effect,source_artifact
corrected_tune500:bridge_ijepa_precbf16_v1_ep1::bridge_ijepa_precbf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_precbf16_v1_ep1,tune_500_qids,ijepa,,none,relate,175,vqa_soft,21.142857,14.285714,6.857143,outputs/eval/tuning/bridge_ijepa_precbf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1::bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1,tune_500_qids,ijepa,mlp256,none,choose,52,exact,53.846154,63.461538,-9.615385,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1::bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1,tune_500_qids,ijepa,mlp256,none,compare,18,exact,55.555556,33.333333,22.222222,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1::bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1,tune_500_qids,ijepa,mlp256,none,exist,98,exact,53.061224,41.836735,11.22449,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1::bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1,tune_500_qids,ijepa,mlp256,none,other,157,exact,40.764331,32.484076,8.280255,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1::bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1,tune_500_qids,ijepa,mlp256,none,relate,175,exact,28.571429,13.714286,14.857143,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1::bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1,tune_500_qids,ijepa,mlp256,none,choose,52,exact_full,53.846154,63.461538,-9.615385,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1::bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1,tune_500_qids,ijepa,mlp256,none,compare,18,exact_full,55.555556,33.333333,22.222222,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1::bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1,tune_500_qids,ijepa,mlp256,none,exist,98,exact_full,53.061224,41.836735,11.22449,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1::bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1,tune_500_qids,ijepa,mlp256,none,other,157,exact_full,40.764331,32.484076,8.280255,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1::bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1,tune_500_qids,ijepa,mlp256,none,relate,175,exact_full,28.571429,13.714286,14.857143,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1::bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1,tune_500_qids,ijepa,mlp256,none,choose,52,vqa_soft,53.846154,65.384615,-11.538462,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1::bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1,tune_500_qids,ijepa,mlp256,none,compare,18,vqa_soft,55.555556,44.444444,11.111111,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1::bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1,tune_500_qids,ijepa,mlp256,none,exist,98,vqa_soft,53.061224,48.979592,4.081633,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1::bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1,tune_500_qids,ijepa,mlp256,none,other,157,vqa_soft,41.401274,34.394904,7.006369,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1::bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep1,tune_500_qids,ijepa,mlp256,none,relate,175,vqa_soft,29.714286,14.285714,15.428571,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep1__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2::bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2,tune_500_qids,ijepa,mlp256,none,choose,52,exact,61.538462,63.461538,-1.923077,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2::bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2,tune_500_qids,ijepa,mlp256,none,compare,18,exact,61.111111,33.333333,27.777778,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2::bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2,tune_500_qids,ijepa,mlp256,none,exist,98,exact,54.081633,41.836735,12.244898,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2::bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2,tune_500_qids,ijepa,mlp256,none,other,157,exact,46.496815,32.484076,14.012739,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2::bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2,tune_500_qids,ijepa,mlp256,none,relate,175,exact,27.428571,13.714286,13.714286,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2::bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2,tune_500_qids,ijepa,mlp256,none,choose,52,exact_full,61.538462,63.461538,-1.923077,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2::bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2,tune_500_qids,ijepa,mlp256,none,compare,18,exact_full,61.111111,33.333333,27.777778,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2::bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2,tune_500_qids,ijepa,mlp256,none,exist,98,exact_full,54.081633,41.836735,12.244898,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2::bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2,tune_500_qids,ijepa,mlp256,none,other,157,exact_full,46.496815,32.484076,14.012739,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2::bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2,tune_500_qids,ijepa,mlp256,none,relate,175,exact_full,27.428571,13.714286,13.714286,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2::bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2,tune_500_qids,ijepa,mlp256,none,choose,52,vqa_soft,61.538462,65.384615,-3.846154,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2::bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2,tune_500_qids,ijepa,mlp256,none,compare,18,vqa_soft,61.111111,44.444444,16.666667,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2::bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2,tune_500_qids,ijepa,mlp256,none,exist,98,vqa_soft,54.081633,48.979592,5.102041,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2::bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2,tune_500_qids,ijepa,mlp256,none,other,157,vqa_soft,46.496815,34.394904,12.101911,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2::bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep2,tune_500_qids,ijepa,mlp256,none,relate,175,vqa_soft,28.571429,14.285714,14.285714,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep2__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3::bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3,tune_500_qids,ijepa,mlp256,none,choose,52,exact,61.538462,63.461538,-1.923077,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3::bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3,tune_500_qids,ijepa,mlp256,none,compare,18,exact,55.555556,33.333333,22.222222,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3::bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3,tune_500_qids,ijepa,mlp256,none,exist,98,exact,57.142857,41.836735,15.306122,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3::bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3,tune_500_qids,ijepa,mlp256,none,other,157,exact,45.859873,32.484076,13.375796,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3::bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3,tune_500_qids,ijepa,mlp256,none,relate,175,exact,33.142857,13.714286,19.428571,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3::bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3,tune_500_qids,ijepa,mlp256,none,choose,52,exact_full,61.538462,63.461538,-1.923077,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3::bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3,tune_500_qids,ijepa,mlp256,none,compare,18,exact_full,55.555556,33.333333,22.222222,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3::bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3,tune_500_qids,ijepa,mlp256,none,exist,98,exact_full,57.142857,41.836735,15.306122,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3::bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3,tune_500_qids,ijepa,mlp256,none,other,157,exact_full,45.859873,32.484076,13.375796,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3::bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact_full,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3,tune_500_qids,ijepa,mlp256,none,relate,175,exact_full,33.142857,13.714286,19.428571,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3::bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3,tune_500_qids,ijepa,mlp256,none,choose,52,vqa_soft,61.538462,65.384615,-3.846154,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3::bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3,tune_500_qids,ijepa,mlp256,none,compare,18,vqa_soft,55.555556,44.444444,11.111111,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3::bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3,tune_500_qids,ijepa,mlp256,none,exist,98,vqa_soft,57.142857,48.979592,8.163265,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3::bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3,tune_500_qids,ijepa,mlp256,none,other,157,vqa_soft,45.859873,34.394904,11.464968,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3::bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::vqa_soft,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep3,tune_500_qids,ijepa,mlp256,none,relate,175,vqa_soft,33.714286,14.285714,19.428571,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep3__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep4::bridge_ijepa_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep4,tune_500_qids,ijepa,mlp256,none,choose,52,exact,65.384615,63.461538,1.923077,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep4::bridge_ijepa_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep4,tune_500_qids,ijepa,mlp256,none,compare,18,exact,50,33.333333,16.666667,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep4::bridge_ijepa_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep4,tune_500_qids,ijepa,mlp256,none,exist,98,exact,53.061224,41.836735,11.22449,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep4::bridge_ijepa_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep4,tune_500_qids,ijepa,mlp256,none,other,157,exact,53.503185,32.484076,21.019108,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
corrected_tune500:bridge_ijepa_w1_bf16_v1_ep4::bridge_ijepa_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct::exact,corrected_chatml_v1_eos,corrected_tune500:bridge_ijepa_w1_bf16_v1_ep4,tune_500_qids,ijepa,mlp256,none,relate,175,exact,29.142857,13.714286,15.428571,outputs/eval/tuning/bridge_ijepa_w1_bf16_v1_ep4__corrected_chatml_v1_eos__tune_500_qids__image_only__direct_records.json
